URL,2025-05-01,2025-05-02,2025-05-03,2025-05-04,2025-05-05,2025-05-06,2025-05-07,2025-05-08,2025-05-09,2025-05-10,2025-05-11,2025-05-12,2025-05-13,2025-05-14,2025-05-15,2025-05-16,2025-05-17,2025-05-18,2025-05-19,2025-05-20,2025-05-22,2025-05-23,2025-05-24,2025-05-25,2025-05-26,2025-05-27,2025-05-28,2025-05-29,2025-06-02,2025-06-03,2025-06-04,2025-06-05,2025-06-06,2025-06-07,2025-06-08,2025-06-09,2025-06-10,2025-06-11,2025-06-12,2025-06-13,2025-06-14,2025-06-15,2025-06-16,2025-06-17,2025-06-18,2025-06-19,2025-06-20,2025-06-21,2025-06-22,2025-06-23,2025-06-24,2025-06-25,2025-06-26,2025-06-27,2025-06-28,2025-06-29,2025-06-30,2025-07-01,2025-07-02,2025-07-03,2025-07-04,2025-07-05,2025-07-06,2025-07-07,2025-07-08,2025-07-09,2025-07-10,2025-07-12,2025-07-15
https://uicex3.com,Alive,Not alive,Alive,Not alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://uicexio.com,Not alive,Not alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://ultimate-fund.ltd,Alive,Not alive,Alive,Not alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://ultraspringkoin.com,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://ultratopultimate.com,Not alive,Alive,Not alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://unbbs.online/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://uniqueexpfx.info,,,,,,,,,,,,,,,,,,,,,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Alive,Alive
https://uniquetradenetwork.com,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://user.verbofx.com/member/login/view,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://uzex.com,Not alive,Not alive,Not alive,Not alive,Not alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive
https://uzex1.com,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://uzex11.com,Alive,Not alive,Not alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://uzex14.com,Alive,Not alive,Alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://uzex3.com,Alive,Alive,Not alive,Not alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://uzexag.com,Alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://v-king7.dynu.com,Not alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://v-seagull.com,Not alive,Not alive,Not alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Status 436,Status 436,Status 436,Status 436,Status 436,Status 436,Status 436,Status 436,Status 436,Status 436,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://v3option.com,Alive,Alive,Not alive,Alive,Not alive,,,,,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://vaststrategytrades.com,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://vasttradenetwork.com,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://vaulttrustglobal.online/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://verbo-fx.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://verbo-fx.com/index.php?lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://verbo-market.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://verbofx.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://veritasapexbank.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive
https://vertexcapitalpro.com,Not alive,Not alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive
https://vestprimefx.com,Not alive,Not alive,Alive,Alive,Not alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Status 403,Status 403,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://vexusbit.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403
https://viaxbit.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403
https://vista-portfolio.com,Alive,Not alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://vitalfxtrades.com,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://vlunur.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://wazanex.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Alive,Not alive,Not alive,Not alive
https://wcgdeposits.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://wcgdeposits.com/index.php?lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://wcgeconomic.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://wcgeconomic.com/index.php?lang=en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://welamex.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403,Status 403
https://welfareconomics.net,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://whales-asset.com,Alive,Alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Alive,Alive,Alive,Alive,Alive,Status 403,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Status 410,Status 410,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://windvaletrust.online/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://wisecryptoinvestor.com,Not alive,Alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://www.BIB-BTC.com,,,,,,Not alive,Not alive,Not alive,Not alive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://www.allpha-btc.com,Not alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://www.allpha-eth.com,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
https://www.alpha-eths.com,Alive,Not alive,Alive,Not alive,Not alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive,Not alive
